Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2012/13,3.71780914454973,3.69783307734164,3.73788893594413,3.68636034034461,3.74951579771722,127452,3428148.0045,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2012/13,4.22160368687952,4.20252121070543,4.24076897550517,4.19155432759259,4.25185891051036,179295,4247082.7036,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2012/13,4.33004868289879,4.30616724995793,4.35405653295146,4.29245266493363,4.36795896226726,120183,2775557.7085,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2012/13,3.95210708476455,3.93263414392035,3.97167246200019,3.92144644307243,3.98299751502002,151259,3827300.1403,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2012/13,3.6584610172237,3.63988506034136,3.67712815785213,3.62921405698647,3.68793465206721,142849,3904619.9844,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2012/13,4.32321930604926,4.30360295874713,4.34292100925744,4.29232935787516,4.35432144135808,177744,4111380.6036,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2012/13,4.4923062944881,4.47230053053717,4.51239732218264,4.46080232253177,4.52402222447082,184211,4100588.6047,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2012/13,4.94395319370986,4.92661139159646,4.96135285389736,4.91663701385372,4.97141320361676,295794,5982944.9918,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2012/13,4.34669194400091,4.32955521803845,4.36389340457812,4.31970221555657,4.37384259695132,235516,5418281.3743,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2012/13,4.14559176444704,4.13022628878255,4.16101192247775,4.12139016874448,4.16992929568091,267083,6442578.41041,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2012/13,3.71780914454973,3.69783307734164,3.73788893594413,3.68636034034461,3.74951579771722,127452,3428148.0045,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2012/13,4.1513263667899,4.13557111840991,4.16713902867024,4.12651146315108,4.17628399531185,254698,6135340.31045,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2012/13,4.29812947730363,4.28212165934119,4.31419443995963,4.2729162322224,4.32348477903829,264097,6144463.57176,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2012/13,3.99070840931991,3.97482764371957,4.00664997648126,3.96569713954892,4.01587082638536,232010,5813754.75738,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2012/13,4.57345172993294,4.55374809947538,4.59323651327699,4.54242226355484,4.6046829351281,196687,4300624.81501,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2012/13,4.35825379705313,4.33770557198933,4.37889490583034,4.3258979887444,4.3908405059227,164536,3775273.48479,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2012/13,4.25112856020807,4.23305683440625,4.26927399824214,4.2226687057854,4.27977165667071,202708,4768333.79958,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2012/13,4.38315502013245,4.3634489548974,4.40294598403285,4.35212340944588,4.41439768129554,180941,4128099.48927,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2012/13,4.33769825619737,4.31534821333553,4.36015877961855,4.30250953132514,4.37316162572893,137739,3175393.76565,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2012/13,4.39502791503987,4.3716266535619,4.41854865517312,4.35818583304245,4.43216701010353,128887,2932563.85378,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2012/13,3.88571599938766,3.86413717814387,3.9074104271684,3.85174555176206,3.91997383436978,119083,3064634.67785,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,,,2012/13,4.253380524,4.247437366,4.259329726,4.244014459,4.262765098,1881631,44238482.53,There is a data quality issue with this value,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2012/13,4.22160368687952,4.20252121070543,4.24076897550517,4.19155432759259,4.25185891051036,179295,4247082.7036,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2012/13,4.33004868289879,4.30616724995793,4.35405653295146,4.29245266493363,4.36795896226726,120183,2775557.7085,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2012/13,3.95210708476455,3.93263414392035,3.97167246200019,3.92144644307243,3.98299751502002,151259,3827300.1403,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2012/13,3.80636094635281,3.78665666685363,3.82616368171692,3.77533828080145,3.83762836431519,137207,3604676.5384,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2012/13,4.10318215698485,4.08421890724206,4.12222967005855,4.07332143477752,4.13325235028814,171708,4184752.0639,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2012/13,4.54009531463635,4.52094574428413,4.55932212437455,4.50993764862766,4.57044499086231,205296,4521843.39254216,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2012/13,4.9477198962299,4.93008297945521,4.96541661208015,4.91993929578733,4.97564915187624,286387,5788262.189584,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2012/13,4.34669194400091,4.32955521803845,4.36389340457812,4.31970221555657,4.37384259695132,235516,5418281.3743,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2012/13,4.14559176445857,4.13022628879404,4.16101192248932,4.12139016875595,4.16992929569251,267083,6442578.41039208,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2012/13,3.71780914454973,3.69783307734164,3.73788893594413,3.68636034034461,3.74951579771722,127452,3428148.0045,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2012/13,4.22160368687952,4.20252121070543,4.24076897550517,4.19155432759259,4.25185891051036,179295,4247082.7036,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2012/13,4.33004868289879,4.30616724995793,4.35405653295146,4.29245266493363,4.36795896226726,120183,2775557.7085,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2012/13,3.95210708476455,3.93263414392035,3.97167246200019,3.92144644307243,3.98299751502002,151259,3827300.1403,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2012/13,3.6584610172237,3.63988506034136,3.67712815785213,3.62921405698647,3.68793465206721,142849,3904619.9844,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2012/13,4.32321930604926,4.30360295874713,4.34292100925744,4.29232935787516,4.35432144135808,177744,4111380.6036,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2012/13,4.4923062944881,4.47230053053717,4.51239732218264,4.46080232253177,4.52402222447082,184211,4100588.6047,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2012/13,4.94395319370986,4.92661139159646,4.96135285389736,4.91663701385372,4.97141320361676,295794,5982944.9918,"Should be treated with caution, as it contains areas for which values have not been presented due to Nottingham University Hospitals Trust coding over 30% of HES records without valid geography of residence in 2016/17",,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2012/13,4.34669194400091,4.32955521803845,4.36389340457812,4.31970221555657,4.37384259695132,235516,5418281.3743,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2012/13,4.14559176444704,4.13022628878255,4.16101192247775,4.12139016874448,4.16992929568091,267083,6442578.41041,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2012/13,3.71780914454973,3.69783307734164,3.73788893594413,3.68636034034461,3.74951579771722,127452,3428148.0045,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2012/13,4.1513263667899,4.13557111840991,4.16713902867024,4.12651146315108,4.17628399531185,254698,6135340.31045,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2012/13,4.29812947730363,4.28212165934119,4.31419443995963,4.2729162322224,4.32348477903829,264097,6144463.57176,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2012/13,3.99070840931991,3.97482764371957,4.00664997648126,3.96569713954892,4.01587082638536,232010,5813754.75738,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2012/13,4.57345172993294,4.55374809947538,4.59323651327699,4.54242226355484,4.6046829351281,196687,4300624.81501,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2012/13,4.35825379705313,4.33770557198933,4.37889490583034,4.3258979887444,4.3908405059227,164536,3775273.48479,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2012/13,4.25112856020807,4.23305683440625,4.26927399824214,4.2226687057854,4.27977165667071,202708,4768333.79958,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2012/13,4.38315502013245,4.3634489548974,4.40294598403285,4.35212340944588,4.41439768129554,180941,4128099.48927,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2012/13,4.33769825619737,4.31534821333553,4.36015877961855,4.30250953132514,4.37316162572893,137739,3175393.76565,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2012/13,4.39502791503987,4.3716266535619,4.41854865517312,4.35818583304245,4.43216701010353,128887,2932563.85378,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2012/13,3.88571599938766,3.86413717814387,3.9074104271684,3.85174555176206,3.91997383436978,119083,3064634.67785,Aggregated from all known lower geography values,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.851455837,4.699857119,5.006557967,4.614829753,5.098846857,3638,74987.8,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.144354906,4.033238861,4.257700263,3.970284399,4.325249105,4985,120284.1,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.329525512,4.209445585,4.452075603,4.142086646,4.524532831,4675,107979.5,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.066697491,3.968778211,4.166369371,3.913528731,4.225228595,6236,153343.1,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.611595139,4.471843754,4.754488506,4.393165472,4.83966641,3883,84200.8,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.481272159,4.355026863,4.610153807,4.284301553,4.68632707,4514,100730.3248,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.206634879,4.110740876,4.304151841,4.05663943,4.36159977,6938,164929.9309,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,3.656874993,3.555188006,3.760694737,3.497771892,3.822489363,4662,127485.9001,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,8.500381636,8.355014392,8.647430937,8.272612981,8.73343687,11860,139523.1474,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.27052777,4.187992069,4.354241728,4.141143894,4.403520703,9684,226763.5412,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,5.072022446,4.987912497,5.157145589,4.940060683,5.20710148,13067,257628.9861,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,5.499430024,5.37818489,5.622613654,5.3095169,5.69532174,7312,132959.2334,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.729004165,4.618022617,4.841896007,4.555526417,4.908347881,6527,138020.6016,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,3.554649581,3.46694479,3.643985359,3.417184992,3.69709093,5943,167189.4758,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.557961133,4.47055943,4.646596876,4.420844059,4.698864063,9787,214723.2,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,3.02614161,2.964045093,3.08920296,2.928775265,3.126444064,8680,286833.9,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.947511972,4.70020489,5.204049942,4.565397812,5.358001599,1404,28377.9,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.289128909,4.213419914,4.365823349,4.17052626,4.410750344,11623,270987.4253,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,5.286563255,5.173834423,5.40104086,5.109925581,5.468587816,7841,148319.4208,,,Not compared,Not compared,20120000,,,1y
258,CKD: QOF prevalence,E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2012/13,4.476940229,4.367694438,4.5881576,4.305901075,4.654025123,6031,134712.5423,,,Not compared,Not compared,20120000,,,1y
